Rain,Temperature,RH,DewPoint,WindSpeed,GustSpeed,WindDirection,FRUTO,SEVERIDAD (%),INCIDENCIA
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,10,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,1,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,2,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,3,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,4,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,5,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,6,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,7,20,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,8,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,9,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,10,100,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,1,15,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,2,10,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,3,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,4,100,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,5,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,6,75,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,7,100,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,8,100,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,9,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,10,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,1,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,2,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,3,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,4,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,5,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,6,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,7,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,8,15,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,9,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,10,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,20,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,20,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,10,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,10,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,95,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,95,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,30,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,30,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,50,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,50,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,15,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,15,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,18,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,18,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,95,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,95,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,10,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,10,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,20,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,20,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,40,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,40,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,25,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,25,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,15,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,15,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,50,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,50,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,75,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,4,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,5,80,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,6,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,7,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,8,75,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,9,90,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,10,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,90,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,45,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,4,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,5,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,6,80,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,7,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,8,90,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,9,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,10,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,35,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,80,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,4,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,5,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,6,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,7,80,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,8,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,9,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,10,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,75,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,75,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,4,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,5,80,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,6,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,7,75,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,8,95,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,9,80,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,10,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,4,30,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,5,80,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,6,75,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,7,80,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,8,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,9,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,10,90,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,55,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,40,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,4,95,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,5,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,6,80,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,7,90,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,8,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,9,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,10,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,4,75,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,5,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,6,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,7,55,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,8,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,9,50,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,10,65,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,4,75,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,5,80,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,6,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,7,45,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,8,100,1
