Rain,Temperature,RH,DewPoint,WindSpeed,GustSpeed,WindDirection,PLANTA,FRUTO,SEVERIDAD (%),INCIDENCIA
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,4,4,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,4,5,80,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,4,6,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,4,7,75,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,4,8,95,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,4,9,80,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,4,10,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,5,1,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,5,2,30,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,5,3,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,5,4,30,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,5,5,80,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,5,6,75,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,5,7,80,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,5,8,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,5,9,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,5,10,90,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,6,1,30,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,6,2,95,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,6,3,65,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,6,4,95,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,6,5,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,6,6,80,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,6,7,90,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,6,8,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,6,9,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,6,10,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,7,1,55,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,7,2,65,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,7,3,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,7,4,75,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,7,5,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,7,6,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,7,7,50,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,7,8,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,7,9,30,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,7,10,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,8,1,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,8,2,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,8,3,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,8,4,75,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,8,5,80,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,8,6,45,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,8,7,75,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,8,8,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,8,9,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,8,10,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,9,1,75,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,9,2,75,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,9,3,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,9,4,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,9,5,80,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,9,6,75,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,9,7,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,9,8,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,9,9,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,9,10,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,10,1,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,10,2,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,10,3,40,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,10,4,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,10,5,90,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,10,6,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,10,7,0,0
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,10,8,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,10,9,100,1
0.000694444,25.356375,88.40908681,23.20742708,0.098958333,0.904513889,159.7534722,10,10,30,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,1,1,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,1,2,75,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,1,3,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,1,4,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,1,5,80,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,1,6,35,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,1,7,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,1,8,75,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,1,9,90,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,1,10,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,2,1,90,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,2,2,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,2,3,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,2,4,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,2,5,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,2,6,80,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,2,7,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,2,8,90,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,2,9,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,2,10,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,3,1,45,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,3,2,80,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,3,3,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,3,4,45,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,3,5,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,3,6,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,3,7,80,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,3,8,80,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,3,9,75,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,3,10,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,4,1,75,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,4,2,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,4,3,75,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,4,4,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,4,5,80,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,4,6,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,4,7,75,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,4,8,95,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,4,9,80,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,4,10,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,5,1,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,5,2,30,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,5,3,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,5,4,30,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,5,5,80,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,5,6,75,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,5,7,80,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,5,8,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,5,9,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,5,10,90,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,6,1,30,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,6,2,95,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,6,3,65,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,6,4,95,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,6,5,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,6,6,80,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,6,7,90,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,6,8,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,6,9,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,6,10,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,7,1,55,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,7,2,65,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,7,3,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,7,4,75,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,7,5,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,7,6,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,7,7,50,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,7,8,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,7,9,30,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,7,10,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,8,1,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,8,2,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,8,3,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,8,4,75,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,8,5,80,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,8,6,45,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,8,7,75,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,8,8,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,8,9,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,8,10,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,9,1,75,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,9,2,75,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,9,3,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,9,4,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,9,5,80,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,9,6,75,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,9,7,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,9,8,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,9,9,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,9,10,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,10,1,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,10,2,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,10,3,40,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,10,4,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,10,5,90,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,10,6,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,10,7,0,0
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,10,8,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,10,9,100,1
0.000694444,26.87605903,83.360875,23.55048958,0.043402778,0.697916667,106.8854167,10,10,30,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,1,1,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,1,2,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,1,3,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,1,4,0,0
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,1,5,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,1,6,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,1,7,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,1,8,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,1,9,90,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,1,10,0,0
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,2,1,90,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,2,2,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,2,3,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,2,4,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,2,5,0,0
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,2,6,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,2,7,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,2,8,90,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,2,9,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,2,10,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,3,1,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,3,2,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,3,3,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,3,4,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,3,5,0,0
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,3,6,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,3,7,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,3,8,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,3,9,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,3,10,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,4,1,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,4,2,0,0
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,4,3,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,4,4,0,0
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,4,5,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,4,6,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,4,7,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,4,8,95,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,4,9,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,4,10,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,5,1,78,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,5,2,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,5,3,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,5,4,30,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,5,5,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,5,6,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,5,7,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,5,8,0,0
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,5,9,0,0
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,5,10,90,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,6,1,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,6,2,95,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,6,3,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,6,4,95,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,6,5,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,6,6,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,6,7,90,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,6,8,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,6,9,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,6,10,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,7,1,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,7,2,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,7,3,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,7,4,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,7,5,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,7,6,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,7,7,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,7,8,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,7,9,90,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,7,10,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,8,1,0,0
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,8,2,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,8,3,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,8,4,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,8,5,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,8,6,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,8,7,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,8,8,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,8,9,90,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,8,10,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,9,1,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,9,2,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,9,3,0,0
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,9,4,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,9,5,80,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,9,6,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,9,7,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,9,8,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,9,9,0,0
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,9,10,0,0
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,10,1,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,10,2,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,10,3,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,10,4,75,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,10,5,90,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,10,6,0,0
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,10,7,0,0
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,10,8,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,10,9,100,1
0,27.36271528,79.15034722,23.03594792,0.083333333,0.786458333,182.75,10,10,75,1
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,1,1,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,1,2,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,1,3,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,1,4,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,1,5,80,1
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,1,6,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,1,7,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,1,8,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,1,9,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,1,10,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,2,1,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,2,2,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,2,3,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,2,4,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,2,5,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,2,6,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,2,7,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,2,8,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,2,9,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,2,10,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,3,1,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,3,2,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,3,3,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,3,4,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,3,5,0,0
0.002083333,25.36785764,87.48485764,23.07457986,0.019097222,0.713541667,210.0798611,3,6,0,0
